plan_b_balance_final,plan_b_shortfall,plan_b_educacion_ok,satelite_balance_25,villarrica_ok,villarrica_shortfall,satelite_balance_final,herencia_ok,herencia_shortfall,todos_ok_plan_b
122147.84385068188,0.0,True,2126783.0566323404,True,0.0,16550416.243490767,True,0.0,True
55696.3706498424,0.0,True,2663261.204828789,True,0.0,53330556.8904619,True,0.0,True
190199.54221532226,0.0,True,2142513.7907102,True,0.0,25996935.26298955,True,0.0,True
72248.32069523686,0.0,True,1211539.3166778518,True,0.0,27895391.484558497,True,0.0,True
228593.13457793609,0.0,True,2329774.0218618917,True,0.0,49018789.28577568,True,0.0,True
0.0,178.62589281857072,False,2184137.591018684,True,0.0,9951815.681152752,True,0.0,False
229733.06895348313,0.0,True,1236842.8148607903,True,0.0,5840292.2737532435,True,0.0,True
72627.89437261852,0.0,True,2235429.8625728306,True,0.0,25708074.734397564,True,0.0,True
29384.229704550315,0.0,True,1343674.9560426055,True,0.0,16637006.514518153,True,0.0,True
37171.37069418894,0.0,True,2526866.1178342765,True,0.0,16377358.728793472,True,0.0,True
48279.54620896583,0.0,True,2076561.426057845,True,0.0,40209566.01825613,True,0.0,True
215441.90047548318,0.0,True,1083949.794254806,True,0.0,5956401.204012857,True,0.0,True
390661.31615082186,0.0,True,3456430.182301246,True,0.0,49706955.38911572,True,0.0,True
365102.30512714724,0.0,True,3207510.658816538,True,0.0,44948083.635903604,True,0.0,True
22370.61630484579,0.0,True,2541086.6264023175,True,0.0,21340171.56974309,True,0.0,True
35582.55413326719,0.0,True,2101653.992126899,True,0.0,22831960.59791376,True,0.0,True
143843.1830405566,0.0,True,3796450.698473807,True,0.0,32113669.674629364,True,0.0,True
0.0,24831.800514621198,False,1055920.0311357034,True,0.0,12081844.130521655,True,0.0,False
122450.35077138382,0.0,True,1129653.9464014787,True,0.0,11855762.905763054,True,0.0,True
0.0,68654.63766344902,False,1297395.328130438,True,0.0,3297685.7914943113,True,0.0,False
3242.2637717370853,0.0,True,4171603.9593782043,True,0.0,160568838.40675154,True,0.0,True
64885.71280172985,0.0,True,1180691.0594773313,True,0.0,5076528.535426581,True,0.0,True
468380.87837816635,0.0,True,2420838.939766096,True,0.0,35600285.986456096,True,0.0,True
183712.2792831383,0.0,True,3289850.3280147496,True,0.0,30435285.350599293,True,0.0,True
0.0,31867.022085278466,False,1120263.6952674447,True,0.0,29280365.428365845,True,0.0,False
0.0,12920.186471562974,False,1346554.1909947367,True,0.0,15609828.984852545,True,0.0,False
4593.921247766437,0.0,True,2329384.3820046247,True,0.0,49043982.963202335,True,0.0,True
62192.36170210609,0.0,True,2080374.252218971,True,0.0,18294566.67474323,True,0.0,True
80438.59254354308,0.0,True,1551733.6236640036,True,0.0,18336964.06571859,True,0.0,True
166373.6952523149,0.0,True,1065348.4882869546,True,0.0,6967597.159385205,True,0.0,True
38890.1319493967,0.0,True,3585763.121792876,True,0.0,120075548.13814141,True,0.0,True
129266.44821783196,0.0,True,2459614.9577190694,True,0.0,40600061.96319814,True,0.0,True
42960.637343473056,0.0,True,1062497.8288778127,True,0.0,5178230.963078615,True,0.0,True
0.0,26742.708859000617,False,3715440.9371542577,True,0.0,29175233.351408076,True,0.0,False
99495.90164255741,0.0,True,1781204.1073146458,True,0.0,17217187.32342291,True,0.0,True
0.0,30143.84362062363,False,4308378.881346988,True,0.0,33081856.72117798,True,0.0,False
49121.29371654608,0.0,True,1010879.6388461234,True,0.0,3326190.9419950703,True,0.0,True
0.0,71541.57601837808,False,2167881.14445851,True,0.0,82380052.98277901,True,0.0,False
150881.79111673843,0.0,True,1814520.2003556676,True,0.0,18214571.06230433,True,0.0,True
132831.51799052497,0.0,True,2589743.210122754,True,0.0,50530529.715531275,True,0.0,True
105477.5900020878,0.0,True,1384831.3845078056,True,0.0,10688469.65462132,True,0.0,True
150552.94414389288,0.0,True,2237478.4451266127,True,0.0,37337511.44373444,True,0.0,True
108189.48966935482,0.0,True,2117358.3168020174,True,0.0,49129463.98862153,True,0.0,True
0.0,27618.52791489892,False,1525127.2952802405,True,0.0,77887024.05171584,True,0.0,False
23575.71500671436,0.0,True,3160993.9773123562,True,0.0,67972203.0264613,True,0.0,True
0.0,23603.435507989212,False,3127572.971040968,True,0.0,9374862.457215855,True,0.0,False
46461.061645585214,0.0,True,1452423.0098457658,True,0.0,3832193.8860235224,True,0.0,True
149970.9594727866,0.0,True,1303746.6873847751,True,0.0,18491869.959212884,True,0.0,True
37988.00804233303,0.0,True,1446784.252782855,True,0.0,13728411.460082147,True,0.0,True
57672.88399738616,0.0,True,2944223.8860682514,True,0.0,38422045.51433558,True,0.0,True
130314.59162167,0.0,True,4609372.49449237,True,0.0,40646520.62120915,True,0.0,True
31109.152782578218,0.0,True,1676171.5462662755,True,0.0,28657640.610104784,True,0.0,True
282262.9994577662,0.0,True,1514402.2343462594,True,0.0,14880054.750593306,True,0.0,True
37775.67390038242,0.0,True,1869499.389955005,True,0.0,41629418.16856807,True,0.0,True
4500.781709468112,0.0,True,1607172.1344519046,True,0.0,9743812.702354563,True,0.0,True
161223.30778409666,0.0,True,2043221.3467322986,True,0.0,19342555.70245165,True,0.0,True
0.0,42265.088560293574,False,2157172.0573774166,True,0.0,24976033.50002312,True,0.0,False
189211.85923200252,0.0,True,1561167.3180541059,True,0.0,8245485.980564142,True,0.0,True
105994.96443396521,0.0,True,1460564.0850420236,True,0.0,5850919.49339795,True,0.0,True
0.0,20185.872527331398,False,5185082.494999677,True,0.0,53002075.91232648,True,0.0,False
0.0,24151.097881469454,False,1661571.9303053175,True,0.0,21821586.65129409,True,0.0,False
44173.563623550486,0.0,True,931504.9362939649,True,0.0,3005129.319063454,True,0.0,True
0.0,2254.9820183233915,False,1966460.8697414587,True,0.0,29368606.312300105,True,0.0,False
218385.66331636434,0.0,True,3621752.4890322858,True,0.0,49022305.43272803,True,0.0,True
0.0,18357.749387406973,False,2611924.1513658785,True,0.0,81342350.97542356,True,0.0,False
187378.8882747123,0.0,True,2881160.866961377,True,0.0,75680914.63888843,True,0.0,True
4662.961078226745,0.0,True,1321550.9645201084,True,0.0,6373814.411748847,True,0.0,True
8903.470031597946,0.0,True,3802773.404045234,True,0.0,55145329.80008303,True,0.0,True
85305.06286014713,0.0,True,7060431.619827917,True,0.0,246563575.50362894,True,0.0,True
44288.95774451591,0.0,True,1113618.2934334336,True,0.0,23122575.76729466,True,0.0,True
165341.083926039,0.0,True,1374027.5212820624,True,0.0,7254121.2156695025,True,0.0,True
0.0,37402.919078102306,False,2890315.338163334,True,0.0,108338793.98043539,True,0.0,False
381962.0463158048,0.0,True,4275158.076681974,True,0.0,102913677.98983803,True,0.0,True
185304.32015005604,0.0,True,1031930.4963011644,True,0.0,10091832.692574512,True,0.0,True
2692.9406974327976,0.0,True,1070024.8584093226,True,0.0,3324204.179265996,True,0.0,True
156102.2177301511,0.0,True,3819955.4445601217,True,0.0,82882048.62919846,True,0.0,True
31126.55733171616,0.0,True,1817187.2970243308,True,0.0,29216671.297078483,True,0.0,True
0.0,38563.23182645877,False,2559802.5054740123,True,0.0,23522726.5955821,True,0.0,False
0.0,22599.753261605314,False,1885841.535875534,True,0.0,12925681.844893338,True,0.0,False
90948.6760511721,0.0,True,1437895.923030437,True,0.0,6781485.909466053,True,0.0,True
109567.3584398112,0.0,True,2463456.101872717,True,0.0,51520821.18343294,True,0.0,True
0.0,50429.21967306189,False,2484715.174385774,True,0.0,87979130.61971788,True,0.0,False
17367.92032997922,0.0,True,767300.8707694868,True,0.0,2862142.5529602063,True,0.0,True
46579.973661198004,0.0,True,1809013.4888734815,True,0.0,21137623.640525088,True,0.0,True
104455.3646836748,0.0,True,4897656.696482223,True,0.0,74793036.06731787,True,0.0,True
80576.22859630242,0.0,True,3382034.1946149617,True,0.0,45771504.9602007,True,0.0,True
220685.8813492849,0.0,True,1574601.2429168911,True,0.0,19240825.852257684,True,0.0,True
138029.9418354602,0.0,True,1119709.5311933858,True,0.0,12053090.85887764,True,0.0,True
410504.30552044604,0.0,True,4738551.293469482,True,0.0,47300959.47541649,True,0.0,True
61231.043863950705,0.0,True,1559068.792832495,True,0.0,16546869.463389602,True,0.0,True
90563.26885497758,0.0,True,1149872.7651848523,True,0.0,18791014.847887985,True,0.0,True
221065.0473430007,0.0,True,1319851.97387883,True,0.0,25885646.2346645,True,0.0,True
3359.3483561895046,0.0,True,2652180.2732011843,True,0.0,26598256.91089805,True,0.0,True
0.0,24249.129191563698,False,2274401.674832085,True,0.0,27986438.757677507,True,0.0,False
20860.37076184526,0.0,True,5408453.820571223,True,0.0,81726217.64438449,True,0.0,True
46442.47679423866,0.0,True,3795527.938245779,True,0.0,208206077.95113173,True,0.0,True
134109.395380482,0.0,True,2952621.2679796778,True,0.0,16814313.194493305,True,0.0,True
24883.311682039675,0.0,True,1391711.2632012423,True,0.0,4786299.505867698,True,0.0,True
84413.25692527294,0.0,True,2771605.248486924,True,0.0,97601701.43636884,True,0.0,True
8662.980058514662,0.0,True,2407395.674726003,True,0.0,11990480.220158301,True,0.0,True
0.0,45562.8745344504,False,1643439.9647334598,True,0.0,4670788.9497414455,True,0.0,False
279676.64140332036,0.0,True,4270481.712882259,True,0.0,73055132.92201859,True,0.0,True
94042.08664374803,0.0,True,3374731.1185882674,True,0.0,58421009.6563697,True,0.0,True
34316.54284543787,0.0,True,628721.912340277,True,0.0,876595.681598956,True,0.0,True
0.0,22323.92063308775,False,1746079.7965665145,True,0.0,16059115.357530408,True,0.0,False
59906.565580997834,0.0,True,3162606.7092710747,True,0.0,59955491.56345885,True,0.0,True
0.0,43905.92790397017,False,2938046.3003499173,True,0.0,70008889.80321436,True,0.0,False
0.0,75136.28345543901,False,1386712.0014322288,True,0.0,31146360.74384906,True,0.0,False
0.0,25807.17427281141,False,1156061.8309256919,True,0.0,6592903.912343434,True,0.0,False
0.0,9320.20902365227,False,2570331.084190251,True,0.0,25977969.446670994,True,0.0,False
305675.1239450978,0.0,True,2105324.2192282854,True,0.0,10201252.578069324,True,0.0,True
302604.3946539088,0.0,True,1710998.6509155778,True,0.0,18981222.923514493,True,0.0,True
131738.06236505223,0.0,True,1373146.6855461919,True,0.0,13906025.526522487,True,0.0,True
137395.7681299766,0.0,True,2126090.4838106963,True,0.0,26269625.91682681,True,0.0,True
118744.59990556937,0.0,True,2384915.8871019273,True,0.0,11754611.651893223,True,0.0,True
16953.496659700126,0.0,True,3197019.4692563396,True,0.0,82772044.37772568,True,0.0,True
0.0,43653.47817931114,False,1455262.8311888298,True,0.0,12496853.765462179,True,0.0,False
0.0,20769.7207697101,False,1208164.0818055216,True,0.0,11950926.830528831,True,0.0,False
250046.99166298905,0.0,True,939380.0246830571,True,0.0,3110837.3149853437,True,0.0,True
28314.11067718544,0.0,True,529366.7791399523,True,0.0,344209.885697644,True,0.0,True
247488.53741652073,0.0,True,1480995.735455062,True,0.0,19409689.331587326,True,0.0,True
41635.79040752435,0.0,True,3089874.1506317966,True,0.0,20364635.963465903,True,0.0,True
329449.2059100118,0.0,True,3127856.6440750347,True,0.0,110325117.951199,True,0.0,True
0.0,47825.434934570585,False,2336573.8051140294,True,0.0,18211442.315949894,True,0.0,False
209136.439003829,0.0,True,1610215.7330068352,True,0.0,18655722.019332677,True,0.0,True
0.0,24593.610588630985,False,1684291.2178335586,True,0.0,43896104.148302756,True,0.0,False
0.0,76737.59478699559,False,3734737.7838911405,True,0.0,49831486.147584625,True,0.0,False
343605.5558845659,0.0,True,804851.1324310307,True,0.0,1462979.8464781381,True,0.0,True
116401.4982561381,0.0,True,866926.4028919258,True,0.0,14043708.465488857,True,0.0,True
172214.61111511203,0.0,True,3857092.1916952603,True,0.0,55065669.72644141,True,0.0,True
0.0,47553.67055178674,False,1084127.1076493855,True,0.0,6047343.85071033,True,0.0,False
457285.7527641322,0.0,True,1176730.8335660067,True,0.0,2662272.2729900787,True,0.0,True
87674.32435000871,0.0,True,1330008.4520336578,True,0.0,38318035.95156543,True,0.0,True
25714.576626404727,0.0,True,4195009.478108765,True,0.0,113992352.52090488,True,0.0,True
0.0,7075.352161526901,False,3214367.7398832524,True,0.0,59656520.45064422,True,0.0,False
123075.76941844117,0.0,True,6771462.047962516,True,0.0,49661407.016129576,True,0.0,True
28881.02759960485,0.0,True,1957082.0077179712,True,0.0,10858900.950446911,True,0.0,True
84084.88320122656,0.0,True,2238173.4288736894,True,0.0,19461743.53078098,True,0.0,True
0.0,68345.48863898191,False,3464480.253820516,True,0.0,136130491.94875354,True,0.0,False
58466.49806143131,0.0,True,1118126.218099119,True,0.0,21233039.682759386,True,0.0,True
0.0,8205.793800588246,False,3432766.6089201514,True,0.0,127594863.84939794,True,0.0,False
87264.59255004633,0.0,True,3475708.9871518645,True,0.0,109486949.40951262,True,0.0,True
111317.77023387386,0.0,True,1344961.7886296937,True,0.0,3896790.7319215145,True,0.0,True
0.0,52778.56714187258,False,3237692.3617072892,True,0.0,54034884.26370945,True,0.0,False
22365.490955936024,0.0,True,1809965.1983598212,True,0.0,30795791.92523132,True,0.0,True
113623.2584979233,0.0,True,1027871.9522876039,True,0.0,5422610.999468553,True,0.0,True
130353.81723586805,0.0,True,1154270.9018832787,True,0.0,19701458.91147925,True,0.0,True
114901.70785958525,0.0,True,1448727.8142405462,True,0.0,17541709.90620309,True,0.0,True
10487.551556567141,0.0,True,2321875.8337149327,True,0.0,20660809.647211395,True,0.0,True
153925.6565004345,0.0,True,1719757.557670392,True,0.0,15258976.758325454,True,0.0,True
91161.87667012362,0.0,True,1372370.798888167,True,0.0,5879095.0589360185,True,0.0,True
0.0,11273.015242373158,False,1890425.0066371388,True,0.0,16006749.115254637,True,0.0,False
0.0,3424.373668983073,False,2114652.7152733156,True,0.0,10303040.269180477,True,0.0,False
137848.490953868,0.0,True,1936197.1748244618,True,0.0,46593375.04624912,True,0.0,True
58084.07905127914,0.0,True,1374758.3277047214,True,0.0,11624780.712158777,True,0.0,True
35338.807430528905,0.0,True,3022291.2058232464,True,0.0,36728003.94934566,True,0.0,True
129709.52633810687,0.0,True,1643990.412030921,True,0.0,13522054.035491092,True,0.0,True
154078.88988299522,0.0,True,1712967.1026132624,True,0.0,18996625.32002952,True,0.0,True
0.0,12988.74596051745,False,3718344.1064038607,True,0.0,61961021.43083248,True,0.0,False
0.0,14375.283892710437,False,1077846.4256897185,True,0.0,5873700.229504358,True,0.0,False
0.0,9567.551537545178,False,2015547.560991884,True,0.0,7626050.702062745,True,0.0,False
123673.92129808871,0.0,True,1348782.0635120606,True,0.0,16553039.732516758,True,0.0,True
12336.548683761204,0.0,True,3845507.517810576,True,0.0,68105271.1554354,True,0.0,True
103245.03253081646,0.0,True,1354480.2884457929,True,0.0,17333404.299003597,True,0.0,True
169953.01185587782,0.0,True,1667454.44718732,True,0.0,24613204.030631755,True,0.0,True
151847.71996303333,0.0,True,2869041.7862037867,True,0.0,24870983.247646015,True,0.0,True
0.0,28568.126665470438,False,7151397.911758438,True,0.0,157063954.07954827,True,0.0,False
280025.5387707221,0.0,True,1867286.1023239822,True,0.0,12659948.887111595,True,0.0,True
6448.290859073182,0.0,True,2212166.6305676503,True,0.0,29398265.84935329,True,0.0,True
2593.4531638260814,0.0,True,3728539.6259989715,True,0.0,130762262.9417266,True,0.0,True
28968.715511511356,0.0,True,1919663.4937855147,True,0.0,9915405.77493925,True,0.0,True
259242.8432878354,0.0,True,2801023.839806088,True,0.0,57127469.26738126,True,0.0,True
88124.07233106377,0.0,True,1694494.0902484264,True,0.0,25599987.29511868,True,0.0,True
0.0,2762.093761412847,False,2338413.050045343,True,0.0,83467463.07088333,True,0.0,False
56626.29920435668,0.0,True,2677435.655449697,True,0.0,20320996.77652235,True,0.0,True
40197.980429775984,0.0,True,2289310.2589782523,True,0.0,19341097.78841365,True,0.0,True
0.0,47195.82338274063,False,1695882.8724122932,True,0.0,51128601.450851806,True,0.0,False
27869.677512058108,0.0,True,2209948.031959151,True,0.0,23148825.427983027,True,0.0,True
45581.55170947006,0.0,True,3247655.0544743114,True,0.0,70196530.45514914,True,0.0,True
32357.69090098395,0.0,True,706245.9249527444,True,0.0,4585086.956464041,True,0.0,True
55117.68680570286,0.0,True,5001833.948012448,True,0.0,41431585.80127871,True,0.0,True
0.0,168.33215264201863,False,2771942.07125716,True,0.0,74359900.23346254,True,0.0,False
0.0,27102.460900664453,False,2631795.6817945708,True,0.0,22915201.56037131,True,0.0,False
174211.00443416322,0.0,True,1251544.2104547513,True,0.0,18891900.189055752,True,0.0,True
33478.4887043928,0.0,True,1562521.38125193,True,0.0,32287423.603131555,True,0.0,True
137032.3682178266,0.0,True,3503648.1890531587,True,0.0,29608002.53156656,True,0.0,True
23806.914420878893,0.0,True,2015163.888318532,True,0.0,28781008.445121564,True,0.0,True
76261.57987644573,0.0,True,3860450.262171943,True,0.0,22920285.182506014,True,0.0,True
5558.8071105331255,0.0,True,3590739.47686254,True,0.0,53100904.642644994,True,0.0,True
0.0,38862.66897676444,False,2149512.328968454,True,0.0,82440075.08277008,True,0.0,False
0.0,52155.669150454065,False,2576506.689316708,True,0.0,27345699.873617485,True,0.0,False
54334.279561788775,0.0,True,2168842.5256319507,True,0.0,15608866.589390896,True,0.0,True
204028.47597421546,0.0,True,2057906.876850343,True,0.0,15372523.677710306,True,0.0,True
14995.47470699517,0.0,True,1809877.802361448,True,0.0,14616397.952026289,True,0.0,True
19989.13221319495,0.0,True,2510682.3107731254,True,0.0,16679642.280352373,True,0.0,True
0.0,11331.83872056966,False,1911099.7582976364,True,0.0,46489703.9009245,True,0.0,False
14540.653094750374,0.0,True,1857289.2833646366,True,0.0,10160275.016125586,True,0.0,True
0.0,10229.396237191526,False,1998123.2336698875,True,0.0,18262822.952265725,True,0.0,False
148198.44201534864,0.0,True,1292781.9887000527,True,0.0,68999805.33287038,True,0.0,True
89088.73654743607,0.0,True,2008954.3554065344,True,0.0,14336577.542839808,True,0.0,True
61932.33272816433,0.0,True,2957878.2973405723,True,0.0,35189899.38241453,True,0.0,True
40093.42748908585,0.0,True,1495643.0894099376,True,0.0,17804274.34312432,True,0.0,True
361538.5300815498,0.0,True,2608392.3672405956,True,0.0,112168022.74914515,True,0.0,True
90784.64181553395,0.0,True,973284.8930830562,True,0.0,18202255.61943257,True,0.0,True
0.0,15868.790481480886,False,2060994.1052020497,True,0.0,27825030.18636001,True,0.0,False
475703.26647965296,0.0,True,3737716.2744716248,True,0.0,43639491.454656154,True,0.0,True
0.0,41421.107021763906,False,2078377.0405361913,True,0.0,22483828.847461738,True,0.0,False
0.0,29494.15331613741,False,1171583.7515378331,True,0.0,12821037.372508876,True,0.0,False
69746.041647961,0.0,True,1261246.2126487687,True,0.0,16467287.22244693,True,0.0,True
0.0,46038.75248404448,False,1716210.1511803188,True,0.0,22703656.507038962,True,0.0,False
0.0,64961.84482969252,False,1150186.9647038828,True,0.0,11801071.216278633,True,0.0,False
221124.70171116607,0.0,True,2233988.1350607504,True,0.0,28130504.853093226,True,0.0,True
34660.64365308518,0.0,True,2772203.4608596913,True,0.0,39826240.42576426,True,0.0,True
11046.975084270256,0.0,True,1591248.783489022,True,0.0,17017923.44566915,True,0.0,True
209080.1368928898,0.0,True,1998280.5053433666,True,0.0,10218280.588018488,True,0.0,True
236651.86266855127,0.0,True,3866441.0333352573,True,0.0,49603343.337854214,True,0.0,True
226210.91421523556,0.0,True,3864256.990639314,True,0.0,22475955.16153028,True,0.0,True
103105.6679553785,0.0,True,1573574.7408607984,True,0.0,20413376.09008356,True,0.0,True
46518.82134227234,0.0,True,3439342.063797881,True,0.0,53447190.54500848,True,0.0,True
257034.43310738643,0.0,True,2284401.0240253014,True,0.0,71655839.75587633,True,0.0,True
255793.62437104576,0.0,True,2352639.736922839,True,0.0,19303760.82097124,True,0.0,True
917.6027540035029,0.0,True,1178798.2649530205,True,0.0,18064650.00812873,True,0.0,True
0.0,10568.000976173835,False,4123133.5411398085,True,0.0,42119591.73219219,True,0.0,False
116906.75508146887,0.0,True,914527.6382367014,True,0.0,12603114.582723552,True,0.0,True
0.0,54088.74066939273,False,3991365.608667528,True,0.0,57917792.41645272,True,0.0,False
0.0,65519.95195298052,False,838670.4433015472,True,0.0,20623782.1080864,True,0.0,False
2806.991502784793,0.0,True,2564004.342663414,True,0.0,8208900.9285880625,True,0.0,True
101356.98349783238,0.0,True,1027280.1829900832,True,0.0,2496587.914173638,True,0.0,True
0.0,67788.14311213882,False,1560790.9045758399,True,0.0,38569907.38554402,True,0.0,False
152245.23384717092,0.0,True,1004958.7599642032,True,0.0,8499293.37475715,True,0.0,True
74731.51633025626,0.0,True,1085380.6527647076,True,0.0,26184116.296507247,True,0.0,True
107896.01944364332,0.0,True,2358846.906466054,True,0.0,43517443.161886424,True,0.0,True
0.0,26094.404884309166,False,1634803.4547597026,True,0.0,7684287.7287102295,True,0.0,False
49185.422892501694,0.0,True,1827598.6929953357,True,0.0,34282154.355770335,True,0.0,True
0.0,32464.411919834314,False,4067042.171347593,True,0.0,86617324.85757288,True,0.0,False
184468.7218436413,0.0,True,2009042.7143840054,True,0.0,18086719.770878248,True,0.0,True
0.0,74595.59920170253,False,3366713.175619873,True,0.0,36508258.021177225,True,0.0,False
61624.3714691833,0.0,True,3601020.0434894976,True,0.0,39329499.25945522,True,0.0,True
26984.128874963193,0.0,True,1266010.8300727238,True,0.0,7423778.281071152,True,0.0,True
126629.36218656765,0.0,True,3178483.1525053065,True,0.0,20915194.5396915,True,0.0,True
49373.328110938266,0.0,True,1330992.3510576715,True,0.0,5952394.002008979,True,0.0,True
45147.61058237671,0.0,True,1159525.9381706312,True,0.0,17063057.660283428,True,0.0,True
166147.23832711103,0.0,True,1776082.8741576604,True,0.0,37208850.8909866,True,0.0,True
355963.4187186614,0.0,True,2044165.7864533013,True,0.0,11631288.828340277,True,0.0,True
163696.77746477994,0.0,True,1784595.1182927666,True,0.0,25034342.244938202,True,0.0,True
0.0,7041.21628545888,False,1453270.6488208992,True,0.0,17821446.330878124,True,0.0,False
33735.40088544548,0.0,True,2062419.0314821347,True,0.0,36783246.16786008,True,0.0,True
97428.65931790187,0.0,True,5651867.201835224,True,0.0,61103854.2899742,True,0.0,True
110095.15524955565,0.0,True,2506535.3326326776,True,0.0,31283103.646042164,True,0.0,True
63124.028391813015,0.0,True,1559234.9343102307,True,0.0,10571808.726913353,True,0.0,True
172094.72410007505,0.0,True,1478550.3224274598,True,0.0,42788056.16290498,True,0.0,True
158324.74350842807,0.0,True,2270221.826647959,True,0.0,20906070.701934673,True,0.0,True
46210.40413667756,0.0,True,1338618.9104761633,True,0.0,7182130.740608999,True,0.0,True
81490.51153794193,0.0,True,911192.2019977928,True,0.0,16792354.623985752,True,0.0,True
64908.803099740006,0.0,True,1126933.774067493,True,0.0,22769445.434647754,True,0.0,True
81851.76704579909,0.0,True,6392583.887418286,True,0.0,152146464.10969806,True,0.0,True
122701.79143600247,0.0,True,2605631.969962279,True,0.0,26746141.354609657,True,0.0,True
89192.49357524686,0.0,True,2865348.223745403,True,0.0,16111812.050112186,True,0.0,True
35507.124025990226,0.0,True,2193946.8319991184,True,0.0,18810994.80061543,True,0.0,True
49894.63005834734,0.0,True,1433331.971777904,True,0.0,8620730.271288706,True,0.0,True
33832.746467032586,0.0,True,2149312.4946680954,True,0.0,53197019.775738984,True,0.0,True
78555.97455213054,0.0,True,1791240.4139629407,True,0.0,29343540.6196207,True,0.0,True
447081.5954062346,0.0,True,1069310.4487382509,True,0.0,9831296.99085055,True,0.0,True
0.0,32975.58610731018,False,2443881.3415435697,True,0.0,30674967.18239019,True,0.0,False
0.0,52169.13416658815,False,2006317.9259090263,True,0.0,23261752.499620534,True,0.0,False
110919.75265555915,0.0,True,4249977.463500325,True,0.0,76068311.64419948,True,0.0,True
166365.40125411344,0.0,True,2898267.9431029335,True,0.0,22279386.511048984,True,0.0,True
50645.43750496467,0.0,True,2542904.8978028344,True,0.0,24616975.439662173,True,0.0,True
0.0,53675.8466708391,False,1732630.6935844854,True,0.0,23681059.349846378,True,0.0,False
0.0,43902.569346038494,False,1892512.9706100412,True,0.0,104900105.0581682,True,0.0,False
306067.69431924634,0.0,True,627346.0098596052,True,0.0,3475887.9141298826,True,0.0,True
136107.3660250218,0.0,True,2369737.818908533,True,0.0,17946239.89050094,True,0.0,True
259594.81499661415,0.0,True,1499625.66908813,True,0.0,11458229.618253838,True,0.0,True
59488.006190095635,0.0,True,4499432.860007664,True,0.0,61707109.20244568,True,0.0,True
0.0,59348.95325087955,False,1392864.3242811621,True,0.0,11960409.99412336,True,0.0,False
13805.677130947071,0.0,True,5350808.978966316,True,0.0,115637777.95392498,True,0.0,True
148971.24680112945,0.0,True,1208853.1393788322,True,0.0,10159313.27276927,True,0.0,True
0.0,50209.05354496828,False,1137223.9124953765,True,0.0,11005113.03804694,True,0.0,False
108533.37880302437,0.0,True,1384963.9612299069,True,0.0,21333369.531957287,True,0.0,True
185612.62958197366,0.0,True,1405371.113158009,True,0.0,59172369.64150093,True,0.0,True
16592.40747454153,0.0,True,8308530.889821749,True,0.0,88661846.13363113,True,0.0,True
86017.32908619636,0.0,True,4123861.055819543,True,0.0,79985488.8008668,True,0.0,True
142830.1962718356,0.0,True,1475067.9430069374,True,0.0,4312013.522689693,True,0.0,True
317264.05736077216,0.0,True,2218887.3826883887,True,0.0,6176630.965043969,True,0.0,True
112325.3848422878,0.0,True,2773686.892419969,True,0.0,17173863.103813563,True,0.0,True
0.0,18834.376313820925,False,3419649.8584242337,True,0.0,78222615.94482075,True,0.0,False
0.0,41433.325647080324,False,2075693.8984987247,True,0.0,37152041.858439535,True,0.0,False
12077.989519921393,0.0,True,2354566.553228841,True,0.0,51220825.21469838,True,0.0,True
53121.14684183143,0.0,True,1526870.2689206693,True,0.0,27770090.017864827,True,0.0,True
52338.74164577697,0.0,True,3607751.67372859,True,0.0,36885752.45049714,True,0.0,True
3157.6445105750536,0.0,True,1514782.0159775065,True,0.0,21065073.599044535,True,0.0,True
138801.563662986,0.0,True,1519967.1710530082,True,0.0,10549932.481334204,True,0.0,True
140840.89100230287,0.0,True,1031390.2754304539,True,0.0,9025358.38580136,True,0.0,True
202928.72971341695,0.0,True,3030780.6686058114,True,0.0,41251634.8121053,True,0.0,True
89534.92338367552,0.0,True,1485003.2752479208,True,0.0,27218352.48396249,True,0.0,True
93548.6905114446,0.0,True,1837417.9810188592,True,0.0,33898920.495403044,True,0.0,True
0.0,38798.28843015128,False,1514424.8481890836,True,0.0,25223437.922916714,True,0.0,False
129716.99998521776,0.0,True,2080647.6834163053,True,0.0,45170802.90159228,True,0.0,True
208974.2985801153,0.0,True,1521112.3961434145,True,0.0,16121770.652836358,True,0.0,True
123865.25744404577,0.0,True,2166672.2177288667,True,0.0,24771951.89983786,True,0.0,True
26885.22378327469,0.0,True,1128390.5886255978,True,0.0,9866678.050041135,True,0.0,True
0.0,54480.86452706815,False,2299557.8163221404,True,0.0,43187427.020291746,True,0.0,False
0.0,15902.108679292807,False,2944405.53210472,True,0.0,30252333.905711412,True,0.0,False
285240.91883804474,0.0,True,1181812.8680787638,True,0.0,10604686.627315994,True,0.0,True
26731.076147807762,0.0,True,2112888.9969248013,True,0.0,11048117.253387567,True,0.0,True
215176.779886452,0.0,True,2202780.566157509,True,0.0,44827164.28723699,True,0.0,True
271461.38417341386,0.0,True,2353624.756879825,True,0.0,26227066.130004752,True,0.0,True
41258.951408499444,0.0,True,2420868.685002212,True,0.0,80209537.11832376,True,0.0,True
60486.7586843187,0.0,True,1608811.441309177,True,0.0,15109396.53108839,True,0.0,True
6373.780295254528,0.0,True,2886187.5764076035,True,0.0,12488992.365263168,True,0.0,True
65934.17700810464,0.0,True,1026839.6115417753,True,0.0,9098446.49919286,True,0.0,True
